timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038382.931,-184000,3964000,260,3900000,dumpsys_battery
1775038383.454,-184000,3964000,260,3900000,dumpsys_battery
1775038383.865,-184000,3964000,260,3900000,dumpsys_battery
1775038384.362,-184000,3964000,260,3900000,dumpsys_battery
1775038384.809,-184000,3964000,260,3900000,dumpsys_battery
1775038385.239,-184000,3964000,260,3900000,dumpsys_battery
1775038385.651,-184000,3964000,260,3900000,dumpsys_battery
1775038386.151,-184000,3964000,260,3900000,dumpsys_battery
1775038386.675,-184000,3964000,260,3900000,dumpsys_battery
1775038387.788,-184000,3964000,260,3900000,dumpsys_battery
1775038388.513,-184000,3964000,260,3900000,dumpsys_battery
1775038389.005,-184000,3964000,260,3900000,dumpsys_battery
1775038389.561,-184000,3964000,260,3900000,dumpsys_battery
1775038392.411,-184000,3964000,260,3900000,dumpsys_battery
1775038392.879,-184000,3964000,260,3900000,dumpsys_battery
1775038393.483,-184000,3964000,260,3900000,dumpsys_battery
1775038394.047,-184000,3964000,260,3900000,dumpsys_battery
