timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039961.384,-200000,3931000,260,3705000,dumpsys_battery
1775039961.888,-200000,3931000,260,3705000,dumpsys_battery
1775039962.326,-200000,3931000,260,3705000,dumpsys_battery
1775039962.845,-200000,3931000,260,3705000,dumpsys_battery
1775039963.291,-200000,3931000,260,3705000,dumpsys_battery
1775039963.684,-200000,3931000,260,3705000,dumpsys_battery
1775039964.097,-200000,3931000,260,3705000,dumpsys_battery
1775039964.574,-200000,3931000,260,3705000,dumpsys_battery
1775039965.139,-200000,3931000,260,3705000,dumpsys_battery
1775039965.711,-200000,3931000,260,3705000,dumpsys_battery
1775039966.220,-200000,3931000,260,3705000,dumpsys_battery
1775039966.723,-200000,3931000,260,3705000,dumpsys_battery
1775039967.273,-919000,3849000,260,3705000,dumpsys_battery
1775039967.747,-919000,3849000,260,3705000,dumpsys_battery
1775039968.256,-919000,3849000,260,3705000,dumpsys_battery
1775039968.829,-919000,3849000,260,3705000,dumpsys_battery
1775039969.290,-919000,3849000,260,3705000,dumpsys_battery
1775039969.801,-919000,3849000,260,3705000,dumpsys_battery
