timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038649.898,-240000,3958000,260,3865000,dumpsys_battery
1775038650.411,-240000,3958000,260,3865000,dumpsys_battery
1775038650.926,-240000,3958000,260,3865000,dumpsys_battery
1775038651.453,-240000,3958000,260,3865000,dumpsys_battery
1775038651.894,-240000,3958000,260,3865000,dumpsys_battery
1775038652.336,-240000,3958000,260,3865000,dumpsys_battery
1775038652.782,-240000,3958000,260,3865000,dumpsys_battery
1775038653.246,-240000,3958000,260,3865000,dumpsys_battery
1775038653.813,-240000,3958000,260,3865000,dumpsys_battery
1775038654.315,-240000,3958000,260,3865000,dumpsys_battery
1775038654.821,-240000,3958000,260,3865000,dumpsys_battery
1775038655.319,-240000,3958000,260,3865000,dumpsys_battery
1775038655.844,-240000,3958000,260,3865000,dumpsys_battery
1775038656.387,-240000,3958000,260,3865000,dumpsys_battery
1775038656.866,-240000,3958000,260,3865000,dumpsys_battery
