timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037395.298,-192000,3985000,260,4020000,dumpsys_battery
1775037395.822,-192000,3985000,260,4020000,dumpsys_battery
1775037396.277,-192000,3985000,260,4020000,dumpsys_battery
1775037396.741,-192000,3985000,260,4020000,dumpsys_battery
1775037397.215,-192000,3985000,260,4020000,dumpsys_battery
1775037397.809,-192000,3985000,260,4020000,dumpsys_battery
1775037398.258,-192000,3985000,260,4020000,dumpsys_battery
1775037398.800,-192000,3985000,260,4020000,dumpsys_battery
1775037399.307,-192000,3985000,260,4020000,dumpsys_battery
1775037399.818,-192000,3985000,260,4020000,dumpsys_battery
1775037400.332,-192000,3985000,260,4020000,dumpsys_battery
1775037400.879,-192000,3985000,260,4020000,dumpsys_battery
1775037401.342,-192000,3985000,260,4020000,dumpsys_battery
1775037401.870,-192000,3985000,260,4020000,dumpsys_battery
1775037402.439,-192000,3985000,260,4020000,dumpsys_battery
