timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038251.155,-189000,3967000,260,3925000,dumpsys_battery
1775038251.676,-189000,3967000,260,3925000,dumpsys_battery
1775038252.183,-189000,3967000,260,3925000,dumpsys_battery
1775038252.710,-189000,3967000,260,3925000,dumpsys_battery
1775038253.169,-189000,3967000,260,3925000,dumpsys_battery
1775038253.712,-189000,3967000,260,3925000,dumpsys_battery
1775038254.119,-189000,3967000,260,3925000,dumpsys_battery
1775038254.650,-251000,3956000,260,3920000,dumpsys_battery
1775038255.164,-251000,3956000,260,3920000,dumpsys_battery
1775038255.884,-251000,3956000,260,3920000,dumpsys_battery
1775038256.457,-251000,3956000,260,3920000,dumpsys_battery
1775038257.087,-251000,3956000,260,3920000,dumpsys_battery
1775038257.519,-251000,3956000,260,3920000,dumpsys_battery
1775038257.971,-251000,3956000,260,3920000,dumpsys_battery
1775038258.436,-251000,3956000,260,3920000,dumpsys_battery
1775038258.879,-251000,3956000,260,3920000,dumpsys_battery
1775038259.345,-251000,3956000,260,3920000,dumpsys_battery
1775038259.888,-251000,3956000,260,3920000,dumpsys_battery
