timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775036737.089,-215000,4001000,260,4090000,dumpsys_battery
1775036737.633,-215000,4001000,260,4090000,dumpsys_battery
1775036738.228,-215000,4001000,260,4090000,dumpsys_battery
1775036738.735,-215000,4001000,260,4090000,dumpsys_battery
1775036739.216,-215000,4001000,260,4090000,dumpsys_battery
1775036739.803,-215000,4001000,260,4090000,dumpsys_battery
1775036740.222,-215000,4001000,260,4090000,dumpsys_battery
1775036740.800,-215000,4001000,260,4090000,dumpsys_battery
1775036741.309,-215000,4001000,260,4090000,dumpsys_battery
1775036741.820,-215000,4001000,260,4090000,dumpsys_battery
1775036742.329,-215000,4001000,260,4090000,dumpsys_battery
1775036742.905,-215000,4001000,260,4090000,dumpsys_battery
1775036743.452,-215000,4001000,260,4090000,dumpsys_battery
1775036743.976,-215000,4001000,260,4090000,dumpsys_battery
1775036744.456,-215000,4001000,260,4090000,dumpsys_battery
1775036745.048,-215000,4001000,260,4090000,dumpsys_battery
