timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775036142.234,-283000,4011000,261,4165000,dumpsys_battery
1775036142.756,-283000,4011000,261,4165000,dumpsys_battery
1775036143.282,-283000,4011000,261,4165000,dumpsys_battery
1775036143.824,-283000,4011000,261,4165000,dumpsys_battery
1775036144.224,-283000,4011000,261,4165000,dumpsys_battery
1775036144.731,-283000,4011000,261,4165000,dumpsys_battery
1775036145.139,-283000,4011000,261,4165000,dumpsys_battery
1775036145.600,-283000,4011000,261,4165000,dumpsys_battery
1775036146.154,-283000,4011000,261,4165000,dumpsys_battery
1775036146.655,-283000,4011000,261,4165000,dumpsys_battery
1775036147.232,-283000,4011000,261,4165000,dumpsys_battery
1775036147.842,-283000,4011000,261,4165000,dumpsys_battery
1775036148.390,-283000,4011000,261,4165000,dumpsys_battery
1775036150.676,-283000,4011000,261,4165000,dumpsys_battery
1775036151.205,-283000,4011000,261,4165000,dumpsys_battery
1775036151.675,-257000,3998000,261,4160000,dumpsys_battery
1775036152.180,-257000,3998000,261,4160000,dumpsys_battery
