timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037723.801,-184000,3980000,260,3980000,dumpsys_battery
1775037724.377,-184000,3980000,260,3980000,dumpsys_battery
1775037724.969,-184000,3980000,260,3980000,dumpsys_battery
1775037725.450,-184000,3980000,260,3980000,dumpsys_battery
1775037725.866,-184000,3980000,260,3980000,dumpsys_battery
1775037726.341,-184000,3980000,260,3980000,dumpsys_battery
1775037726.914,-184000,3980000,260,3980000,dumpsys_battery
1775037727.461,-184000,3980000,260,3980000,dumpsys_battery
1775037728.111,-184000,3980000,260,3980000,dumpsys_battery
1775037728.776,-184000,3980000,260,3980000,dumpsys_battery
1775037729.348,-184000,3980000,260,3980000,dumpsys_battery
1775037729.855,-184000,3980000,260,3980000,dumpsys_battery
1775037730.321,-184000,3980000,260,3980000,dumpsys_battery
1775037731.333,-184000,3980000,260,3980000,dumpsys_battery
1775037732.797,-184000,3980000,260,3980000,dumpsys_battery
1775037733.350,-184000,3980000,260,3980000,dumpsys_battery
