timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039040.725,-194000,3949000,260,3820000,dumpsys_battery
1775039041.269,-194000,3949000,260,3820000,dumpsys_battery
1775039041.790,-194000,3949000,260,3820000,dumpsys_battery
1775039042.275,-194000,3949000,260,3820000,dumpsys_battery
1775039042.734,-194000,3949000,260,3820000,dumpsys_battery
1775039043.241,-194000,3949000,260,3820000,dumpsys_battery
1775039043.756,-194000,3949000,260,3820000,dumpsys_battery
1775039044.233,-194000,3949000,260,3820000,dumpsys_battery
1775039044.741,-194000,3949000,260,3820000,dumpsys_battery
1775039045.308,-194000,3949000,260,3820000,dumpsys_battery
1775039045.790,-194000,3949000,260,3820000,dumpsys_battery
1775039046.290,-194000,3949000,260,3820000,dumpsys_battery
1775039046.829,-194000,3949000,260,3820000,dumpsys_battery
1775039047.401,-194000,3949000,260,3820000,dumpsys_battery
1775039047.906,-194000,3949000,260,3820000,dumpsys_battery
1775039048.436,-194000,3949000,260,3820000,dumpsys_battery
1775039048.982,-194000,3949000,260,3820000,dumpsys_battery
1775039049.463,-194000,3949000,260,3820000,dumpsys_battery
