timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037658.268,-204000,3977000,260,3985000,dumpsys_battery
1775037658.792,-204000,3977000,260,3985000,dumpsys_battery
1775037659.264,-204000,3977000,260,3985000,dumpsys_battery
1775037659.868,-204000,3977000,260,3985000,dumpsys_battery
1775037660.321,-204000,3977000,260,3985000,dumpsys_battery
1775037660.757,-204000,3977000,260,3985000,dumpsys_battery
1775037661.172,-204000,3977000,260,3985000,dumpsys_battery
1775037661.608,-204000,3977000,260,3985000,dumpsys_battery
1775037662.175,-204000,3977000,260,3985000,dumpsys_battery
1775037662.690,-204000,3977000,260,3985000,dumpsys_battery
1775037663.256,-204000,3977000,260,3985000,dumpsys_battery
1775037663.864,-204000,3977000,260,3985000,dumpsys_battery
1775037664.426,-204000,3977000,260,3985000,dumpsys_battery
1775037664.947,-204000,3977000,260,3985000,dumpsys_battery
1775037665.417,-204000,3977000,260,3985000,dumpsys_battery
1775037666.028,-204000,3977000,260,3985000,dumpsys_battery
