timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039699.650,-345000,3925000,260,3740000,dumpsys_battery
1775039700.183,-345000,3925000,260,3740000,dumpsys_battery
1775039700.669,-345000,3925000,260,3740000,dumpsys_battery
1775039701.153,-345000,3925000,260,3740000,dumpsys_battery
1775039701.564,-345000,3925000,260,3740000,dumpsys_battery
1775039702.002,-345000,3925000,260,3740000,dumpsys_battery
1775039702.414,-345000,3925000,260,3740000,dumpsys_battery
1775039702.939,-345000,3925000,260,3740000,dumpsys_battery
1775039703.455,-345000,3925000,260,3740000,dumpsys_battery
1775039703.966,-345000,3925000,260,3740000,dumpsys_battery
1775039704.491,-345000,3925000,260,3740000,dumpsys_battery
1775039705.016,-345000,3925000,260,3740000,dumpsys_battery
1775039705.560,-345000,3925000,260,3740000,dumpsys_battery
1775039706.012,-345000,3925000,260,3740000,dumpsys_battery
1775039706.493,-345000,3925000,260,3740000,dumpsys_battery
1775039707.037,-345000,3925000,260,3740000,dumpsys_battery
