timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037330.425,-181000,3987000,260,4025000,dumpsys_battery
1775037330.914,-181000,3987000,260,4025000,dumpsys_battery
1775037331.474,-181000,3987000,260,4025000,dumpsys_battery
1775037331.991,-181000,3987000,260,4025000,dumpsys_battery
1775037332.452,-181000,3987000,260,4025000,dumpsys_battery
1775037332.884,-181000,3987000,260,4025000,dumpsys_battery
1775037333.311,-181000,3987000,260,4025000,dumpsys_battery
1775037333.943,-181000,3987000,260,4025000,dumpsys_battery
1775037334.510,-181000,3987000,260,4025000,dumpsys_battery
1775037335.014,-181000,3987000,260,4025000,dumpsys_battery
1775037335.524,-181000,3987000,260,4025000,dumpsys_battery
1775037336.104,-181000,3987000,260,4025000,dumpsys_battery
1775037336.556,-181000,3987000,260,4025000,dumpsys_battery
1775037336.966,-181000,3987000,260,4025000,dumpsys_battery
1775037337.446,-181000,3987000,260,4025000,dumpsys_battery
