timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039368.364,-197000,3908000,260,3780000,dumpsys_battery
1775039369.010,-197000,3908000,260,3780000,dumpsys_battery
1775039369.449,-197000,3908000,260,3780000,dumpsys_battery
1775039369.983,-197000,3908000,260,3780000,dumpsys_battery
1775039370.454,-197000,3908000,260,3780000,dumpsys_battery
1775039370.981,-197000,3908000,260,3780000,dumpsys_battery
1775039371.397,-197000,3908000,260,3780000,dumpsys_battery
1775039371.906,-197000,3908000,260,3780000,dumpsys_battery
1775039372.390,-197000,3908000,260,3780000,dumpsys_battery
1775039372.917,-197000,3908000,260,3780000,dumpsys_battery
1775039373.471,-197000,3908000,260,3780000,dumpsys_battery
1775039374.069,-197000,3908000,260,3780000,dumpsys_battery
1775039374.628,-197000,3908000,260,3780000,dumpsys_battery
1775039375.066,-197000,3908000,260,3780000,dumpsys_battery
1775039375.612,-197000,3908000,260,3780000,dumpsys_battery
