timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039830.211,-181000,3933000,260,3725000,dumpsys_battery
1775039830.730,-181000,3933000,260,3725000,dumpsys_battery
1775039831.231,-181000,3933000,260,3725000,dumpsys_battery
1775039831.744,-181000,3933000,260,3725000,dumpsys_battery
1775039832.215,-181000,3933000,260,3725000,dumpsys_battery
1775039832.655,-181000,3933000,260,3725000,dumpsys_battery
1775039833.116,-181000,3933000,260,3725000,dumpsys_battery
1775039833.641,-181000,3933000,260,3725000,dumpsys_battery
1775039834.277,-181000,3933000,260,3725000,dumpsys_battery
1775039834.836,-181000,3933000,260,3725000,dumpsys_battery
1775039835.336,-181000,3933000,260,3725000,dumpsys_battery
1775039835.858,-181000,3933000,260,3725000,dumpsys_battery
1775039836.303,-181000,3933000,260,3725000,dumpsys_battery
1775039836.787,-181000,3933000,260,3725000,dumpsys_battery
1775039837.297,-181000,3933000,260,3725000,dumpsys_battery
1775039837.797,-181000,3933000,260,3725000,dumpsys_battery
1775039838.257,-181000,3933000,260,3725000,dumpsys_battery
1775039838.873,-181000,3933000,260,3725000,dumpsys_battery
