timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775040027.433,-209000,3926000,260,3700000,dumpsys_battery
1775040030.489,-209000,3926000,260,3700000,dumpsys_battery
1775040031.026,-209000,3926000,260,3700000,dumpsys_battery
1775040031.502,-209000,3926000,260,3700000,dumpsys_battery
1775040031.895,-209000,3926000,260,3700000,dumpsys_battery
1775040032.300,-209000,3926000,260,3700000,dumpsys_battery
1775040032.766,-209000,3926000,260,3700000,dumpsys_battery
1775040033.281,-209000,3926000,260,3700000,dumpsys_battery
1775040033.795,-209000,3926000,260,3700000,dumpsys_battery
1775040034.318,-209000,3926000,260,3700000,dumpsys_battery
1775040034.825,-209000,3926000,260,3700000,dumpsys_battery
1775040035.341,-209000,3926000,260,3700000,dumpsys_battery
1775040035.766,-209000,3926000,260,3700000,dumpsys_battery
1775040036.250,-209000,3926000,260,3700000,dumpsys_battery
1775040036.770,-209000,3926000,260,3700000,dumpsys_battery
