timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038120.107,-261000,3972000,260,3935000,dumpsys_battery
1775038120.605,-261000,3972000,260,3935000,dumpsys_battery
1775038121.104,-261000,3972000,260,3935000,dumpsys_battery
1775038121.576,-261000,3972000,260,3935000,dumpsys_battery
1775038122.029,-261000,3972000,260,3935000,dumpsys_battery
1775038122.505,-261000,3972000,260,3935000,dumpsys_battery
1775038122.937,-261000,3972000,260,3935000,dumpsys_battery
1775038123.461,-261000,3972000,260,3935000,dumpsys_battery
1775038124.056,-261000,3972000,260,3935000,dumpsys_battery
1775038124.644,-261000,3972000,260,3935000,dumpsys_battery
1775038125.116,-261000,3972000,260,3935000,dumpsys_battery
1775038125.615,-261000,3972000,260,3935000,dumpsys_battery
1775038126.082,-261000,3972000,260,3935000,dumpsys_battery
1775038126.615,-261000,3972000,260,3935000,dumpsys_battery
1775038127.114,-261000,3972000,260,3935000,dumpsys_battery
1775038127.543,-261000,3972000,260,3935000,dumpsys_battery
1775038127.968,-261000,3972000,260,3935000,dumpsys_battery
1775038128.488,-261000,3972000,260,3935000,dumpsys_battery
