timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037000.561,-192000,3995000,260,4055000,dumpsys_battery
1775037001.043,-192000,3995000,260,4055000,dumpsys_battery
1775037001.615,-192000,3995000,260,4055000,dumpsys_battery
1775037002.115,-192000,3995000,260,4055000,dumpsys_battery
1775037002.550,-192000,3995000,260,4055000,dumpsys_battery
1775037003.051,-192000,3995000,260,4055000,dumpsys_battery
1775037003.473,-192000,3995000,260,4055000,dumpsys_battery
1775037004.032,-192000,3995000,260,4055000,dumpsys_battery
1775037004.582,-192000,3995000,260,4055000,dumpsys_battery
1775037005.079,-192000,3995000,260,4055000,dumpsys_battery
1775037005.598,-192000,3995000,260,4055000,dumpsys_battery
1775037006.148,-192000,3995000,260,4055000,dumpsys_battery
1775037006.752,-192000,3995000,260,4055000,dumpsys_battery
1775037007.278,-192000,3995000,260,4055000,dumpsys_battery
1775037007.750,-192000,3995000,260,4055000,dumpsys_battery
1775037008.286,-192000,3995000,260,4055000,dumpsys_battery
1775037008.759,-192000,3995000,260,4055000,dumpsys_battery
1775037009.282,-192000,3995000,260,4055000,dumpsys_battery
