timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039633.295,-213000,3936000,260,3750000,dumpsys_battery
1775039633.812,-213000,3936000,260,3750000,dumpsys_battery
1775039634.337,-213000,3936000,260,3750000,dumpsys_battery
1775039634.818,-213000,3936000,260,3750000,dumpsys_battery
1775039635.278,-213000,3936000,260,3750000,dumpsys_battery
1775039635.793,-213000,3936000,260,3750000,dumpsys_battery
1775039636.225,-213000,3936000,260,3750000,dumpsys_battery
1775039636.784,-239000,3931000,260,3745000,dumpsys_battery
1775039637.322,-239000,3931000,260,3745000,dumpsys_battery
1775039637.815,-239000,3931000,260,3745000,dumpsys_battery
1775039638.333,-239000,3931000,260,3745000,dumpsys_battery
1775039638.890,-239000,3931000,260,3745000,dumpsys_battery
1775039639.407,-239000,3931000,260,3745000,dumpsys_battery
1775039639.965,-239000,3931000,260,3745000,dumpsys_battery
1775039640.524,-239000,3931000,260,3745000,dumpsys_battery
1775039641.086,-239000,3931000,260,3745000,dumpsys_battery
1775039641.636,-239000,3931000,260,3745000,dumpsys_battery
