timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037856.404,-199000,3975000,260,3965000,dumpsys_battery
1775037856.925,-199000,3975000,260,3965000,dumpsys_battery
1775037857.445,-199000,3975000,260,3965000,dumpsys_battery
1775037858.007,-199000,3975000,260,3965000,dumpsys_battery
1775037858.462,-199000,3975000,260,3965000,dumpsys_battery
1775037858.928,-199000,3975000,260,3965000,dumpsys_battery
1775037859.300,-199000,3975000,260,3965000,dumpsys_battery
1775037859.869,-199000,3975000,260,3965000,dumpsys_battery
1775037860.464,-199000,3975000,260,3965000,dumpsys_battery
1775037861.037,-199000,3975000,260,3965000,dumpsys_battery
1775037861.549,-199000,3975000,260,3965000,dumpsys_battery
1775037862.047,-199000,3975000,260,3965000,dumpsys_battery
1775037862.625,-199000,3975000,260,3965000,dumpsys_battery
1775037863.081,-199000,3975000,260,3965000,dumpsys_battery
1775037863.579,-199000,3975000,260,3965000,dumpsys_battery
1775037864.090,-270000,3971000,260,3965000,dumpsys_battery
