timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775036868.263,-181000,3994000,260,4080000,dumpsys_battery
1775036868.813,-181000,3994000,260,4080000,dumpsys_battery
1775036869.287,-181000,3994000,260,4080000,dumpsys_battery
1775036869.719,-181000,3994000,260,4080000,dumpsys_battery
1775036870.188,-181000,3994000,260,4080000,dumpsys_battery
1775036870.719,-181000,3994000,260,4080000,dumpsys_battery
1775036871.154,-181000,3994000,260,4080000,dumpsys_battery
1775036871.668,-181000,3994000,260,4080000,dumpsys_battery
1775036872.224,-181000,3994000,260,4080000,dumpsys_battery
1775036872.791,-240000,3986000,260,4070000,dumpsys_battery
1775036873.303,-240000,3986000,260,4070000,dumpsys_battery
1775036873.815,-240000,3986000,260,4070000,dumpsys_battery
1775036874.381,-240000,3986000,260,4070000,dumpsys_battery
1775036874.846,-240000,3986000,260,4070000,dumpsys_battery
1775036875.324,-240000,3986000,260,4070000,dumpsys_battery
1775036875.920,-240000,3986000,260,4070000,dumpsys_battery
1775036876.531,-240000,3986000,260,4070000,dumpsys_battery
