timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037460.432,-199000,3986000,260,4010000,dumpsys_battery
1775037460.942,-199000,3986000,260,4010000,dumpsys_battery
1775037461.465,-199000,3986000,260,4010000,dumpsys_battery
1775037462.018,-199000,3986000,260,4010000,dumpsys_battery
1775037462.508,-199000,3986000,260,4010000,dumpsys_battery
1775037462.967,-199000,3986000,260,4010000,dumpsys_battery
1775037463.373,-199000,3986000,260,4010000,dumpsys_battery
1775037463.930,-199000,3986000,260,4010000,dumpsys_battery
1775037464.494,-199000,3986000,260,4010000,dumpsys_battery
1775037465.063,-199000,3986000,260,4010000,dumpsys_battery
1775037465.576,-199000,3986000,260,4010000,dumpsys_battery
1775037466.074,-199000,3986000,260,4010000,dumpsys_battery
1775037466.606,-199000,3986000,260,4010000,dumpsys_battery
1775037467.103,-199000,3986000,260,4010000,dumpsys_battery
1775037467.631,-199000,3986000,260,4010000,dumpsys_battery
