timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037921.835,-276000,3975000,260,3960000,dumpsys_battery
1775037922.370,-276000,3975000,260,3960000,dumpsys_battery
1775037922.894,-276000,3975000,260,3960000,dumpsys_battery
1775037923.430,-276000,3975000,260,3960000,dumpsys_battery
1775037923.906,-276000,3975000,260,3960000,dumpsys_battery
1775037924.298,-547000,3944000,260,3960000,dumpsys_battery
1775037924.729,-547000,3944000,260,3960000,dumpsys_battery
1775037925.289,-547000,3944000,260,3960000,dumpsys_battery
1775037925.896,-547000,3944000,260,3960000,dumpsys_battery
1775037926.537,-547000,3944000,260,3960000,dumpsys_battery
1775037927.143,-547000,3944000,260,3960000,dumpsys_battery
1775037927.748,-547000,3944000,260,3960000,dumpsys_battery
1775037928.289,-547000,3944000,260,3960000,dumpsys_battery
1775037928.821,-547000,3944000,260,3960000,dumpsys_battery
1775037929.387,-547000,3944000,260,3960000,dumpsys_battery
1775037929.838,-547000,3944000,260,3960000,dumpsys_battery
