timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038451.679,-204000,3964000,260,3895000,dumpsys_battery
1775038452.176,-204000,3964000,260,3895000,dumpsys_battery
1775038452.723,-204000,3964000,260,3895000,dumpsys_battery
1775038453.154,-204000,3964000,260,3895000,dumpsys_battery
1775038453.576,-204000,3964000,260,3895000,dumpsys_battery
1775038454.073,-204000,3964000,260,3895000,dumpsys_battery
1775038454.506,-204000,3964000,260,3895000,dumpsys_battery
1775038455.026,-204000,3964000,260,3895000,dumpsys_battery
1775038455.558,-204000,3964000,260,3895000,dumpsys_battery
1775038456.128,-204000,3964000,260,3895000,dumpsys_battery
1775038456.733,-204000,3964000,260,3895000,dumpsys_battery
1775038457.342,-204000,3964000,260,3895000,dumpsys_battery
1775038457.792,-204000,3964000,260,3895000,dumpsys_battery
1775038458.231,-204000,3964000,260,3895000,dumpsys_battery
1775038458.687,-204000,3964000,260,3895000,dumpsys_battery
1775038459.125,-204000,3964000,260,3895000,dumpsys_battery
1775038459.566,-204000,3964000,260,3895000,dumpsys_battery
1775038460.130,-204000,3964000,260,3895000,dumpsys_battery
