timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037067.217,-214000,3994000,260,4050000,dumpsys_battery
1775037067.847,-214000,3994000,260,4050000,dumpsys_battery
1775037068.263,-214000,3994000,260,4050000,dumpsys_battery
1775037068.799,-214000,3994000,260,4050000,dumpsys_battery
1775037069.257,-214000,3994000,260,4050000,dumpsys_battery
1775037069.655,-214000,3994000,260,4050000,dumpsys_battery
1775037070.190,-214000,3994000,260,4050000,dumpsys_battery
1775037070.701,-214000,3994000,260,4050000,dumpsys_battery
1775037071.267,-214000,3994000,260,4050000,dumpsys_battery
1775037071.729,-214000,3994000,260,4050000,dumpsys_battery
1775037072.240,-214000,3994000,260,4050000,dumpsys_battery
1775037072.800,-214000,3994000,260,4050000,dumpsys_battery
1775037073.215,-214000,3994000,260,4050000,dumpsys_battery
1775037073.753,-214000,3994000,260,4050000,dumpsys_battery
1775037074.358,-214000,3994000,260,4050000,dumpsys_battery
