timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038517.782,-185000,3963000,260,3885000,dumpsys_battery
1775038518.309,-185000,3963000,260,3885000,dumpsys_battery
1775038518.857,-185000,3963000,260,3885000,dumpsys_battery
1775038519.297,-185000,3963000,260,3885000,dumpsys_battery
1775038519.744,-185000,3963000,260,3885000,dumpsys_battery
1775038520.236,-185000,3963000,260,3885000,dumpsys_battery
1775038520.703,-185000,3963000,260,3885000,dumpsys_battery
1775038521.218,-185000,3963000,260,3885000,dumpsys_battery
1775038521.694,-185000,3963000,260,3885000,dumpsys_battery
1775038522.208,-185000,3963000,260,3885000,dumpsys_battery
1775038522.780,-185000,3963000,260,3885000,dumpsys_battery
1775038523.383,-185000,3963000,260,3885000,dumpsys_battery
1775038523.835,-185000,3963000,260,3885000,dumpsys_battery
1775038524.347,-185000,3963000,260,3885000,dumpsys_battery
1775038524.871,-185000,3963000,260,3885000,dumpsys_battery
1775038525.387,-220000,3956000,260,3885000,dumpsys_battery
1775038525.891,-220000,3956000,260,3885000,dumpsys_battery
