timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038843.687,-191000,3953000,260,3845000,dumpsys_battery
1775038844.149,-191000,3953000,260,3845000,dumpsys_battery
1775038844.670,-191000,3953000,260,3845000,dumpsys_battery
1775038845.120,-191000,3953000,260,3845000,dumpsys_battery
1775038845.564,-191000,3953000,260,3845000,dumpsys_battery
1775038845.960,-191000,3953000,260,3845000,dumpsys_battery
1775038846.364,-191000,3953000,260,3845000,dumpsys_battery
1775038846.908,-191000,3953000,260,3845000,dumpsys_battery
1775038847.489,-191000,3953000,260,3845000,dumpsys_battery
1775038848.081,-191000,3953000,260,3845000,dumpsys_battery
1775038848.567,-191000,3953000,260,3845000,dumpsys_battery
1775038849.071,-191000,3953000,260,3845000,dumpsys_battery
1775038849.601,-191000,3953000,260,3845000,dumpsys_battery
1775038850.118,-191000,3953000,260,3845000,dumpsys_battery
1775038850.594,-191000,3953000,260,3845000,dumpsys_battery
1775038851.063,-191000,3953000,260,3845000,dumpsys_battery
1775038851.521,-191000,3953000,260,3845000,dumpsys_battery
1775038852.034,-191000,3953000,260,3845000,dumpsys_battery
