timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775036340.385,-198000,4004000,260,4135000,dumpsys_battery
1775036340.908,-198000,4004000,260,4135000,dumpsys_battery
1775036341.435,-198000,4004000,260,4135000,dumpsys_battery
1775036341.971,-198000,4004000,260,4135000,dumpsys_battery
1775036342.400,-198000,4004000,260,4135000,dumpsys_battery
1775036342.842,-198000,4004000,260,4135000,dumpsys_battery
1775036343.288,-198000,4004000,260,4135000,dumpsys_battery
1775036343.779,-198000,4004000,260,4135000,dumpsys_battery
1775036344.300,-198000,4004000,260,4135000,dumpsys_battery
1775036344.814,-198000,4004000,260,4135000,dumpsys_battery
1775036345.317,-198000,4004000,260,4135000,dumpsys_battery
1775036345.815,-198000,4004000,260,4135000,dumpsys_battery
1775036346.276,-198000,4004000,260,4135000,dumpsys_battery
1775036346.741,-198000,4004000,260,4135000,dumpsys_battery
1775036347.262,-198000,4004000,260,4135000,dumpsys_battery
1775036347.823,-198000,4004000,260,4135000,dumpsys_battery
