timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039566.879,-193000,3939000,260,3760000,dumpsys_battery
1775039567.346,-193000,3939000,260,3760000,dumpsys_battery
1775039567.918,-193000,3939000,260,3760000,dumpsys_battery
1775039568.371,-193000,3939000,260,3760000,dumpsys_battery
1775039568.877,-193000,3939000,260,3760000,dumpsys_battery
1775039569.364,-193000,3939000,260,3760000,dumpsys_battery
1775039569.814,-193000,3939000,260,3760000,dumpsys_battery
1775039570.366,-193000,3939000,260,3760000,dumpsys_battery
1775039570.837,-193000,3939000,260,3760000,dumpsys_battery
1775039571.354,-193000,3939000,260,3760000,dumpsys_battery
1775039571.924,-193000,3939000,260,3760000,dumpsys_battery
1775039572.487,-193000,3939000,260,3760000,dumpsys_battery
1775039572.941,-193000,3939000,260,3760000,dumpsys_battery
1775039573.426,-193000,3939000,260,3760000,dumpsys_battery
1775039573.906,-193000,3939000,260,3760000,dumpsys_battery
1775039574.443,-193000,3939000,260,3760000,dumpsys_battery
1775039574.901,-193000,3939000,260,3760000,dumpsys_battery
1775039575.445,-193000,3939000,260,3760000,dumpsys_battery
