timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037263.782,-195000,3986000,260,4030000,dumpsys_battery
1775037264.341,-195000,3986000,260,4030000,dumpsys_battery
1775037265.132,-195000,3986000,260,4030000,dumpsys_battery
1775037265.586,-195000,3986000,260,4030000,dumpsys_battery
1775037266.078,-195000,3986000,260,4030000,dumpsys_battery
1775037266.621,-195000,3986000,260,4030000,dumpsys_battery
1775037267.031,-195000,3986000,260,4030000,dumpsys_battery
1775037267.542,-195000,3986000,260,4030000,dumpsys_battery
1775037268.040,-195000,3986000,260,4030000,dumpsys_battery
1775037268.557,-195000,3986000,260,4030000,dumpsys_battery
1775037269.130,-195000,3986000,260,4030000,dumpsys_battery
1775037269.731,-195000,3986000,260,4030000,dumpsys_battery
1775037270.269,-195000,3986000,260,4030000,dumpsys_battery
1775037270.711,-195000,3986000,260,4030000,dumpsys_battery
1775037271.270,-195000,3986000,260,4030000,dumpsys_battery
1775037271.875,-195000,3986000,260,4030000,dumpsys_battery
1775037272.491,-195000,3986000,260,4030000,dumpsys_battery
