timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039172.428,-186000,3943000,260,3810000,dumpsys_battery
1775039172.901,-186000,3943000,260,3810000,dumpsys_battery
1775039173.412,-186000,3943000,260,3810000,dumpsys_battery
1775039173.938,-186000,3943000,260,3810000,dumpsys_battery
1775039174.408,-186000,3943000,260,3810000,dumpsys_battery
1775039174.994,-186000,3943000,260,3810000,dumpsys_battery
1775039175.396,-186000,3943000,260,3810000,dumpsys_battery
1775039175.880,-186000,3943000,260,3810000,dumpsys_battery
1775039176.399,-186000,3943000,260,3810000,dumpsys_battery
1775039176.906,-186000,3943000,260,3810000,dumpsys_battery
1775039177.479,-186000,3943000,260,3810000,dumpsys_battery
1775039178.082,-186000,3943000,260,3810000,dumpsys_battery
1775039178.596,-186000,3943000,260,3810000,dumpsys_battery
1775039179.095,-186000,3943000,260,3810000,dumpsys_battery
1775039179.573,-186000,3943000,260,3810000,dumpsys_battery
1775039180.077,-186000,3943000,260,3810000,dumpsys_battery
1775039180.539,-186000,3943000,260,3810000,dumpsys_battery
1775039181.106,-186000,3943000,260,3810000,dumpsys_battery
