timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775037591.703,-216000,3979000,260,4000000,dumpsys_battery
1775037592.216,-216000,3979000,260,4000000,dumpsys_battery
1775037592.648,-216000,3979000,260,4000000,dumpsys_battery
1775037593.150,-216000,3979000,260,4000000,dumpsys_battery
1775037593.557,-1414000,3875000,260,3990000,dumpsys_battery
1775037594.074,-1414000,3875000,260,3990000,dumpsys_battery
1775037594.509,-1414000,3875000,260,3990000,dumpsys_battery
1775037595.041,-1414000,3875000,260,3990000,dumpsys_battery
1775037595.656,-1414000,3875000,260,3990000,dumpsys_battery
1775037596.291,-1414000,3875000,260,3990000,dumpsys_battery
1775037596.884,-1414000,3875000,260,3990000,dumpsys_battery
1775037597.512,-1414000,3875000,260,3990000,dumpsys_battery
1775037597.962,-1414000,3875000,260,3990000,dumpsys_battery
1775037598.400,-1414000,3875000,260,3990000,dumpsys_battery
1775037598.873,-1414000,3875000,260,3990000,dumpsys_battery
1775037599.407,-1414000,3875000,260,3990000,dumpsys_battery
1775037599.942,-1414000,3875000,260,3990000,dumpsys_battery
1775037600.473,-1414000,3875000,260,3990000,dumpsys_battery
