timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038909.474,-183000,3953000,260,3840000,dumpsys_battery
1775038909.987,-183000,3953000,260,3840000,dumpsys_battery
1775038910.511,-183000,3953000,260,3840000,dumpsys_battery
1775038911.012,-183000,3953000,260,3840000,dumpsys_battery
1775038911.431,-183000,3953000,260,3840000,dumpsys_battery
1775038911.960,-183000,3953000,260,3840000,dumpsys_battery
1775038912.421,-183000,3953000,260,3840000,dumpsys_battery
1775038912.965,-183000,3953000,260,3840000,dumpsys_battery
1775038913.485,-183000,3953000,260,3840000,dumpsys_battery
1775038914.003,-183000,3953000,260,3840000,dumpsys_battery
1775038914.525,-183000,3953000,260,3840000,dumpsys_battery
1775038915.029,-183000,3953000,260,3840000,dumpsys_battery
1775038915.539,-871000,3937000,260,3830000,dumpsys_battery
1775038916.045,-871000,3937000,260,3830000,dumpsys_battery
1775038916.554,-871000,3937000,260,3830000,dumpsys_battery
1775038917.068,-871000,3937000,260,3830000,dumpsys_battery
