timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775038974.860,-225000,3950000,260,3830000,dumpsys_battery
1775038975.422,-225000,3950000,260,3830000,dumpsys_battery
1775038975.885,-250000,3937000,261,3825000,dumpsys_battery
1775038976.443,-250000,3937000,261,3825000,dumpsys_battery
1775038976.883,-250000,3937000,261,3825000,dumpsys_battery
1775038977.313,-250000,3937000,261,3825000,dumpsys_battery
1775038977.712,-250000,3937000,261,3825000,dumpsys_battery
1775038978.113,-250000,3937000,261,3825000,dumpsys_battery
1775038978.661,-250000,3937000,261,3825000,dumpsys_battery
1775038979.212,-250000,3937000,261,3825000,dumpsys_battery
1775038979.776,-250000,3937000,261,3825000,dumpsys_battery
1775038980.252,-250000,3937000,261,3825000,dumpsys_battery
1775038980.679,-250000,3937000,261,3825000,dumpsys_battery
1775038981.151,-250000,3937000,261,3825000,dumpsys_battery
1775038981.648,-250000,3937000,261,3825000,dumpsys_battery
1775038982.173,-250000,3937000,261,3825000,dumpsys_battery
1775038982.661,-250000,3937000,261,3825000,dumpsys_battery
1775038983.245,-250000,3937000,261,3825000,dumpsys_battery
