timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775036209.826,-183000,4010000,261,4150000,dumpsys_battery
1775036210.496,-183000,4010000,261,4150000,dumpsys_battery
1775036211.077,-183000,4010000,261,4150000,dumpsys_battery
1775036211.579,-996000,3921000,261,4150000,dumpsys_battery
1775036212.053,-996000,3921000,261,4150000,dumpsys_battery
1775036212.636,-996000,3921000,261,4150000,dumpsys_battery
1775036213.056,-996000,3921000,261,4150000,dumpsys_battery
1775036213.566,-996000,3921000,261,4150000,dumpsys_battery
1775036214.041,-996000,3921000,261,4150000,dumpsys_battery
1775036214.552,-996000,3921000,261,4150000,dumpsys_battery
1775036215.113,-996000,3921000,261,4150000,dumpsys_battery
1775036215.733,-996000,3921000,261,4150000,dumpsys_battery
1775036216.337,-996000,3921000,261,4150000,dumpsys_battery
1775036216.784,-996000,3921000,261,4150000,dumpsys_battery
1775036217.306,-996000,3921000,261,4150000,dumpsys_battery
