timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039764.777,-253000,3935000,260,3730000,dumpsys_battery
1775039765.302,-253000,3935000,260,3730000,dumpsys_battery
1775039765.812,-253000,3935000,260,3730000,dumpsys_battery
1775039766.252,-253000,3935000,260,3730000,dumpsys_battery
1775039766.717,-253000,3935000,260,3730000,dumpsys_battery
1775039767.299,-253000,3935000,260,3730000,dumpsys_battery
1775039767.734,-253000,3935000,260,3730000,dumpsys_battery
1775039768.265,-253000,3935000,260,3730000,dumpsys_battery
1775039768.838,-253000,3935000,260,3730000,dumpsys_battery
1775039769.448,-253000,3935000,260,3730000,dumpsys_battery
1775039770.066,-253000,3935000,260,3730000,dumpsys_battery
1775039770.686,-253000,3935000,260,3730000,dumpsys_battery
1775039771.134,-253000,3935000,260,3730000,dumpsys_battery
1775039771.636,-253000,3935000,260,3730000,dumpsys_battery
1775039772.220,-253000,3935000,260,3730000,dumpsys_battery
