timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039238.622,-274000,3945000,260,3805000,dumpsys_battery
1775039239.264,-274000,3945000,260,3805000,dumpsys_battery
1775039239.795,-274000,3945000,260,3805000,dumpsys_battery
1775039240.233,-274000,3945000,260,3805000,dumpsys_battery
1775039240.651,-274000,3945000,260,3805000,dumpsys_battery
1775039241.128,-274000,3945000,260,3805000,dumpsys_battery
1775039241.540,-274000,3945000,260,3805000,dumpsys_battery
1775039242.015,-274000,3945000,260,3805000,dumpsys_battery
1775039242.584,-274000,3945000,260,3805000,dumpsys_battery
1775039243.038,-274000,3945000,260,3805000,dumpsys_battery
1775039243.553,-274000,3945000,260,3805000,dumpsys_battery
1775039244.114,-274000,3945000,260,3805000,dumpsys_battery
1775039244.578,-274000,3945000,260,3805000,dumpsys_battery
1775039244.996,-274000,3945000,260,3805000,dumpsys_battery
1775039245.409,-274000,3945000,260,3805000,dumpsys_battery
1775039245.906,-274000,3945000,260,3805000,dumpsys_battery
