timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775039896.365,-251000,3927000,260,3710000,dumpsys_battery
1775039896.885,-251000,3927000,260,3710000,dumpsys_battery
1775039897.324,-251000,3927000,260,3710000,dumpsys_battery
1775039897.876,-251000,3927000,260,3710000,dumpsys_battery
1775039898.335,-251000,3927000,260,3710000,dumpsys_battery
1775039898.763,-251000,3927000,260,3710000,dumpsys_battery
1775039899.200,-251000,3927000,260,3710000,dumpsys_battery
1775039899.659,-251000,3927000,260,3710000,dumpsys_battery
1775039900.168,-251000,3927000,260,3710000,dumpsys_battery
1775039900.686,-251000,3927000,260,3710000,dumpsys_battery
1775039901.257,-251000,3927000,260,3710000,dumpsys_battery
1775039901.854,-251000,3927000,260,3710000,dumpsys_battery
1775039902.283,-251000,3927000,260,3710000,dumpsys_battery
1775039902.778,-251000,3927000,260,3710000,dumpsys_battery
1775039903.238,-251000,3927000,260,3710000,dumpsys_battery
1775039903.750,-251000,3927000,260,3710000,dumpsys_battery
