timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035206.350,-185000,4026000,259,4260000,dumpsys_battery
1775035206.980,-185000,4026000,259,4260000,dumpsys_battery
1775035207.517,-185000,4026000,259,4260000,dumpsys_battery
1775035208.113,-185000,4026000,259,4260000,dumpsys_battery
1775035208.591,-185000,4026000,259,4260000,dumpsys_battery
1775035209.019,-185000,4026000,259,4260000,dumpsys_battery
1775035209.515,-185000,4026000,259,4260000,dumpsys_battery
1775035210.123,-185000,4026000,259,4260000,dumpsys_battery
1775035210.717,-185000,4026000,259,4260000,dumpsys_battery
1775035211.227,-185000,4026000,259,4260000,dumpsys_battery
1775035211.730,-185000,4026000,259,4260000,dumpsys_battery
1775035212.367,-185000,4026000,259,4260000,dumpsys_battery
1775035212.861,-185000,4026000,259,4260000,dumpsys_battery
1775035213.675,-185000,4026000,259,4260000,dumpsys_battery
1775035214.235,-185000,4026000,259,4260000,dumpsys_battery
1775035214.798,-185000,4026000,259,4260000,dumpsys_battery
1775035215.419,-185000,4026000,259,4260000,dumpsys_battery
