timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034628.633,-183000,4037000,257,4325000,dumpsys_battery
1775034629.227,-183000,4037000,257,4325000,dumpsys_battery
1775034629.672,-183000,4037000,257,4325000,dumpsys_battery
1775034630.207,-183000,4037000,257,4325000,dumpsys_battery
1775034630.676,-183000,4037000,257,4325000,dumpsys_battery
1775034631.281,-183000,4037000,257,4325000,dumpsys_battery
1775034631.727,-183000,4037000,257,4325000,dumpsys_battery
1775034632.229,-183000,4037000,257,4325000,dumpsys_battery
1775034632.739,-183000,4037000,257,4325000,dumpsys_battery
1775034633.333,-183000,4037000,257,4325000,dumpsys_battery
1775034633.917,-183000,4037000,257,4325000,dumpsys_battery
1775034634.384,-183000,4037000,257,4325000,dumpsys_battery
1775034634.915,-183000,4037000,257,4325000,dumpsys_battery
1775034635.660,-183000,4037000,257,4325000,dumpsys_battery
1775034636.200,-183000,4037000,257,4325000,dumpsys_battery
1775034636.667,-183000,4037000,257,4325000,dumpsys_battery
1775034637.215,-183000,4037000,257,4325000,dumpsys_battery
