timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035416.707,-181000,4023000,259,4240000,dumpsys_battery
1775035417.309,-181000,4023000,259,4240000,dumpsys_battery
1775035417.738,-181000,4023000,259,4240000,dumpsys_battery
1775035418.195,-181000,4023000,259,4240000,dumpsys_battery
1775035418.689,-181000,4023000,259,4240000,dumpsys_battery
1775035419.067,-181000,4023000,259,4240000,dumpsys_battery
1775035419.483,-181000,4023000,259,4240000,dumpsys_battery
1775035419.982,-181000,4023000,259,4240000,dumpsys_battery
1775035420.502,-181000,4023000,259,4240000,dumpsys_battery
1775035421.101,-181000,4023000,259,4240000,dumpsys_battery
1775035421.633,-181000,4023000,259,4240000,dumpsys_battery
1775035422.195,-181000,4023000,259,4240000,dumpsys_battery
1775035422.757,-181000,4023000,259,4240000,dumpsys_battery
1775035423.306,-181000,4023000,259,4240000,dumpsys_battery
1775035423.845,-181000,4023000,259,4240000,dumpsys_battery
