timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034219.685,-179000,4045000,254,4375000,dumpsys_battery
1775034220.211,-179000,4045000,254,4375000,dumpsys_battery
1775034220.886,-179000,4045000,254,4375000,dumpsys_battery
1775034221.439,-179000,4045000,254,4375000,dumpsys_battery
1775034222.003,-179000,4045000,254,4375000,dumpsys_battery
1775034222.515,-179000,4045000,254,4375000,dumpsys_battery
1775034222.954,-179000,4045000,254,4375000,dumpsys_battery
1775034223.497,-179000,4045000,254,4375000,dumpsys_battery
1775034224.091,-179000,4045000,254,4375000,dumpsys_battery
1775034224.573,-179000,4045000,254,4375000,dumpsys_battery
1775034225.083,-179000,4045000,254,4375000,dumpsys_battery
1775034225.707,-179000,4045000,254,4375000,dumpsys_battery
1775034226.127,-179000,4045000,254,4375000,dumpsys_battery
1775034226.572,-179000,4045000,254,4375000,dumpsys_battery
1775034227.031,-179000,4045000,254,4375000,dumpsys_battery
1775034227.571,-179000,4045000,254,4375000,dumpsys_battery
1775034228.003,-179000,4045000,254,4375000,dumpsys_battery
