timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033687.772,-256000,4054000,250,4440000,dumpsys_battery
1775033688.406,-256000,4054000,250,4440000,dumpsys_battery
1775033688.834,-256000,4054000,250,4440000,dumpsys_battery
1775033689.359,-256000,4054000,250,4440000,dumpsys_battery
1775033689.810,-256000,4054000,250,4440000,dumpsys_battery
1775033690.326,-256000,4054000,250,4440000,dumpsys_battery
1775033690.833,-256000,4054000,250,4440000,dumpsys_battery
1775033691.262,-256000,4054000,250,4440000,dumpsys_battery
1775033691.818,-256000,4054000,250,4440000,dumpsys_battery
1775033692.342,-256000,4054000,250,4440000,dumpsys_battery
1775033692.908,-256000,4054000,250,4440000,dumpsys_battery
1775033693.571,-256000,4054000,250,4440000,dumpsys_battery
1775033694.013,-256000,4054000,250,4440000,dumpsys_battery
1775033694.444,-256000,4054000,250,4440000,dumpsys_battery
1775033694.905,-256000,4054000,250,4440000,dumpsys_battery
1775033695.501,-256000,4054000,250,4440000,dumpsys_battery
1775033696.024,-256000,4054000,250,4440000,dumpsys_battery
1775033696.713,-256000,4054000,250,4440000,dumpsys_battery
