timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033399.169,-179000,4061000,247,4470000,dumpsys_battery
1775033399.743,-179000,4061000,247,4470000,dumpsys_battery
1775033400.292,-179000,4061000,247,4470000,dumpsys_battery
1775033400.830,-179000,4061000,247,4470000,dumpsys_battery
1775033401.404,-179000,4061000,247,4470000,dumpsys_battery
1775033401.812,-179000,4061000,247,4470000,dumpsys_battery
1775033402.276,-179000,4061000,247,4470000,dumpsys_battery
1775033402.886,-179000,4061000,247,4470000,dumpsys_battery
1775033403.496,-179000,4061000,247,4470000,dumpsys_battery
1775033404.118,-179000,4061000,247,4470000,dumpsys_battery
1775033404.749,-179000,4061000,247,4470000,dumpsys_battery
1775033405.172,-179000,4061000,247,4470000,dumpsys_battery
1775033405.624,-179000,4061000,247,4470000,dumpsys_battery
1775033406.187,-179000,4061000,247,4470000,dumpsys_battery
