timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035001.268,-180000,4030000,258,4285000,dumpsys_battery
1775035001.848,-180000,4030000,258,4285000,dumpsys_battery
1775035002.417,-180000,4030000,258,4285000,dumpsys_battery
1775035002.911,-180000,4030000,258,4285000,dumpsys_battery
1775035003.407,-180000,4030000,258,4285000,dumpsys_battery
1775035003.810,-180000,4030000,258,4285000,dumpsys_battery
1775035004.462,-180000,4030000,258,4285000,dumpsys_battery
1775035004.964,-180000,4030000,258,4285000,dumpsys_battery
1775035005.610,-180000,4030000,258,4285000,dumpsys_battery
1775035006.088,-180000,4030000,258,4285000,dumpsys_battery
1775035006.604,-180000,4030000,258,4285000,dumpsys_battery
1775035007.199,-180000,4030000,258,4285000,dumpsys_battery
1775035007.606,-180000,4030000,258,4285000,dumpsys_battery
1775035008.155,-180000,4030000,258,4285000,dumpsys_battery
1775035008.755,-180000,4030000,258,4285000,dumpsys_battery
