timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035659.390,-219000,4016000,260,4205000,dumpsys_battery
1775035660.011,-219000,4016000,260,4205000,dumpsys_battery
1775035660.423,-219000,4016000,260,4205000,dumpsys_battery
1775035660.967,-219000,4016000,260,4205000,dumpsys_battery
1775035661.398,-219000,4016000,260,4205000,dumpsys_battery
1775035661.894,-219000,4016000,260,4205000,dumpsys_battery
1775035662.326,-219000,4016000,260,4205000,dumpsys_battery
1775035662.906,-219000,4016000,260,4205000,dumpsys_battery
1775035663.402,-219000,4016000,260,4205000,dumpsys_battery
1775035663.945,-219000,4016000,260,4205000,dumpsys_battery
1775035664.421,-219000,4016000,260,4205000,dumpsys_battery
1775035664.933,-219000,4016000,260,4205000,dumpsys_battery
1775035665.385,-219000,4016000,260,4205000,dumpsys_battery
1775035665.853,-219000,4016000,260,4205000,dumpsys_battery
1775035666.331,-219000,4016000,260,4205000,dumpsys_battery
1775035666.892,-219000,4016000,260,4205000,dumpsys_battery
