timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035619.659,-196000,4018000,260,4210000,dumpsys_battery
1775035620.229,-196000,4018000,260,4210000,dumpsys_battery
1775035620.751,-196000,4018000,260,4210000,dumpsys_battery
1775035621.301,-196000,4018000,260,4210000,dumpsys_battery
1775035621.728,-196000,4018000,260,4210000,dumpsys_battery
1775035622.179,-196000,4018000,260,4210000,dumpsys_battery
1775035622.725,-196000,4018000,260,4210000,dumpsys_battery
1775035623.315,-196000,4018000,260,4210000,dumpsys_battery
1775035623.892,-196000,4018000,260,4210000,dumpsys_battery
1775035624.384,-196000,4018000,260,4210000,dumpsys_battery
1775035624.993,-196000,4018000,260,4210000,dumpsys_battery
1775035625.639,-196000,4018000,260,4210000,dumpsys_battery
1775035626.060,-196000,4018000,260,4210000,dumpsys_battery
1775035626.532,-196000,4018000,260,4210000,dumpsys_battery
1775035627.086,-196000,4018000,260,4210000,dumpsys_battery
