timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034587.110,-1325000,4011000,257,4330000,dumpsys_battery
1775034587.598,-1325000,4011000,257,4330000,dumpsys_battery
1775034588.217,-1325000,4011000,257,4330000,dumpsys_battery
1775034588.748,-1325000,4011000,257,4330000,dumpsys_battery
1775034589.203,-1362000,3923000,257,4330000,dumpsys_battery
1775034589.733,-1362000,3923000,257,4330000,dumpsys_battery
1775034590.161,-1362000,3923000,257,4330000,dumpsys_battery
1775034590.669,-1362000,3923000,257,4330000,dumpsys_battery
1775034591.311,-1362000,3923000,257,4330000,dumpsys_battery
1775034591.812,-1362000,3923000,257,4330000,dumpsys_battery
1775034592.309,-1362000,3923000,257,4330000,dumpsys_battery
1775034592.815,-1362000,3923000,257,4330000,dumpsys_battery
1775034593.242,-1362000,3923000,257,4330000,dumpsys_battery
1775034593.728,-1362000,3923000,257,4330000,dumpsys_battery
1775034594.280,-1362000,3923000,257,4330000,dumpsys_battery
1775034594.821,-1362000,3923000,257,4330000,dumpsys_battery
1775034595.260,-1362000,3923000,257,4330000,dumpsys_battery
1775034595.824,-1362000,3923000,257,4330000,dumpsys_battery
