timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033972.442,-268000,4050000,253,4405000,dumpsys_battery
1775033973.162,-268000,4050000,253,4405000,dumpsys_battery
1775033973.940,-268000,4050000,253,4405000,dumpsys_battery
1775033974.393,-268000,4050000,253,4405000,dumpsys_battery
1775033974.944,-268000,4050000,253,4405000,dumpsys_battery
1775033975.422,-268000,4050000,253,4405000,dumpsys_battery
1775033975.872,-268000,4050000,253,4405000,dumpsys_battery
1775033976.347,-268000,4050000,253,4405000,dumpsys_battery
1775033976.901,-268000,4050000,253,4405000,dumpsys_battery
1775033977.403,-268000,4050000,253,4405000,dumpsys_battery
1775033977.929,-268000,4050000,253,4405000,dumpsys_battery
1775033978.536,-268000,4050000,253,4405000,dumpsys_battery
1775033979.033,-268000,4050000,253,4405000,dumpsys_battery
1775033979.583,-268000,4050000,253,4405000,dumpsys_battery
1775033980.235,-268000,4050000,253,4405000,dumpsys_battery
