timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035375.758,-333000,4024000,259,4240000,dumpsys_battery
1775035376.396,-333000,4024000,259,4240000,dumpsys_battery
1775035376.881,-333000,4024000,259,4240000,dumpsys_battery
1775035377.375,-333000,4024000,259,4240000,dumpsys_battery
1775035377.809,-333000,4024000,259,4240000,dumpsys_battery
1775035378.332,-333000,4024000,259,4240000,dumpsys_battery
1775035378.894,-333000,4024000,259,4240000,dumpsys_battery
1775035379.476,-333000,4024000,259,4240000,dumpsys_battery
1775035379.962,-333000,4024000,259,4240000,dumpsys_battery
1775035380.576,-333000,4024000,259,4240000,dumpsys_battery
1775035381.192,-333000,4024000,259,4240000,dumpsys_battery
1775035381.735,-333000,4024000,259,4240000,dumpsys_battery
1775035382.256,-333000,4024000,259,4240000,dumpsys_battery
1775035382.767,-333000,4024000,259,4240000,dumpsys_battery
1775035383.318,-333000,4024000,259,4240000,dumpsys_battery
1775035383.883,-333000,4024000,259,4240000,dumpsys_battery
