timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035538.551,-272000,4021000,260,4220000,dumpsys_battery
1775035539.155,-272000,4021000,260,4220000,dumpsys_battery
1775035539.758,-272000,4021000,260,4220000,dumpsys_battery
1775035540.356,-272000,4021000,260,4220000,dumpsys_battery
1775035540.883,-272000,4021000,260,4220000,dumpsys_battery
1775035541.408,-272000,4021000,260,4220000,dumpsys_battery
1775035542.047,-272000,4021000,260,4220000,dumpsys_battery
1775035542.684,-272000,4021000,260,4220000,dumpsys_battery
1775035543.278,-272000,4021000,260,4220000,dumpsys_battery
1775035543.902,-272000,4021000,260,4220000,dumpsys_battery
1775035544.520,-272000,4021000,260,4220000,dumpsys_battery
1775035545.014,-272000,4021000,260,4220000,dumpsys_battery
1775035545.532,-272000,4021000,260,4220000,dumpsys_battery
1775035546.091,-272000,4021000,260,4220000,dumpsys_battery
