timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034793.894,-189000,4031000,257,4305000,dumpsys_battery
1775034794.501,-189000,4031000,257,4305000,dumpsys_battery
1775034795.264,-189000,4031000,257,4305000,dumpsys_battery
1775034795.820,-189000,4031000,257,4305000,dumpsys_battery
1775034796.314,-189000,4031000,257,4305000,dumpsys_battery
1775034796.779,-189000,4031000,257,4305000,dumpsys_battery
1775034797.274,-189000,4031000,257,4305000,dumpsys_battery
1775034797.767,-189000,4031000,257,4305000,dumpsys_battery
1775034798.314,-189000,4031000,257,4305000,dumpsys_battery
1775034798.946,-189000,4031000,257,4305000,dumpsys_battery
1775034799.562,-397000,4030000,258,4300000,dumpsys_battery
1775034800.167,-397000,4030000,258,4300000,dumpsys_battery
1775034800.777,-397000,4030000,258,4300000,dumpsys_battery
1775034801.345,-397000,4030000,258,4300000,dumpsys_battery
1775034801.876,-397000,4030000,258,4300000,dumpsys_battery
1775034802.381,-397000,4030000,258,4300000,dumpsys_battery
1775034802.878,-397000,4030000,258,4300000,dumpsys_battery
