timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034464.404,-204000,4041000,256,4345000,dumpsys_battery
1775034464.969,-204000,4041000,256,4345000,dumpsys_battery
1775034465.624,-204000,4041000,256,4345000,dumpsys_battery
1775034466.211,-204000,4041000,256,4345000,dumpsys_battery
1775034466.726,-204000,4041000,256,4345000,dumpsys_battery
1775034467.209,-204000,4041000,256,4345000,dumpsys_battery
1775034467.651,-204000,4041000,256,4345000,dumpsys_battery
1775034468.196,-204000,4041000,256,4345000,dumpsys_battery
1775034468.734,-439000,4035000,256,4340000,dumpsys_battery
1775034469.353,-439000,4035000,256,4340000,dumpsys_battery
1775034469.969,-439000,4035000,256,4340000,dumpsys_battery
1775034470.549,-439000,4035000,256,4340000,dumpsys_battery
1775034471.034,-439000,4035000,256,4340000,dumpsys_battery
1775034471.551,-439000,4035000,256,4340000,dumpsys_battery
