timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035041.612,-548000,4014000,259,4280000,dumpsys_battery
1775035042.168,-548000,4014000,259,4280000,dumpsys_battery
1775035042.632,-548000,4014000,259,4280000,dumpsys_battery
1775035043.120,-548000,4014000,259,4280000,dumpsys_battery
1775035043.635,-548000,4014000,259,4280000,dumpsys_battery
1775035044.052,-548000,4014000,259,4280000,dumpsys_battery
1775035044.559,-548000,4014000,259,4280000,dumpsys_battery
1775035044.987,-548000,4014000,259,4280000,dumpsys_battery
1775035045.573,-548000,4014000,259,4280000,dumpsys_battery
1775035046.254,-548000,4014000,259,4280000,dumpsys_battery
1775035046.804,-548000,4014000,259,4280000,dumpsys_battery
1775035047.413,-548000,4014000,259,4280000,dumpsys_battery
1775035047.880,-548000,4014000,259,4280000,dumpsys_battery
1775035048.322,-548000,4014000,259,4280000,dumpsys_battery
1775035048.829,-548000,4014000,259,4280000,dumpsys_battery
1775035049.320,-548000,4014000,259,4280000,dumpsys_battery
