timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033729.572,-185000,4050000,251,4430000,dumpsys_battery
1775033730.143,-185000,4050000,251,4430000,dumpsys_battery
1775033730.603,-185000,4050000,251,4430000,dumpsys_battery
1775033731.072,-185000,4050000,251,4430000,dumpsys_battery
1775033731.485,-185000,4050000,251,4430000,dumpsys_battery
1775033732.003,-185000,4050000,251,4430000,dumpsys_battery
1775033732.401,-185000,4050000,251,4430000,dumpsys_battery
1775033732.940,-185000,4050000,251,4430000,dumpsys_battery
1775033733.504,-185000,4050000,251,4430000,dumpsys_battery
1775033733.961,-185000,4050000,251,4430000,dumpsys_battery
1775033734.480,-185000,4050000,251,4430000,dumpsys_battery
1775033735.042,-185000,4050000,251,4430000,dumpsys_battery
1775033735.542,-185000,4050000,251,4430000,dumpsys_battery
1775033736.055,-185000,4050000,251,4430000,dumpsys_battery
1775033736.697,-185000,4050000,251,4430000,dumpsys_battery
