timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034919.502,-197000,4033000,258,4290000,dumpsys_battery
1775034920.190,-197000,4033000,258,4290000,dumpsys_battery
1775034920.694,-197000,4033000,258,4290000,dumpsys_battery
1775034921.193,-197000,4033000,258,4290000,dumpsys_battery
1775034921.621,-197000,4033000,258,4290000,dumpsys_battery
1775034922.101,-197000,4033000,258,4290000,dumpsys_battery
1775034922.547,-197000,4033000,258,4290000,dumpsys_battery
1775034922.984,-197000,4033000,258,4290000,dumpsys_battery
1775034923.539,-197000,4033000,258,4290000,dumpsys_battery
1775034924.153,-197000,4033000,258,4290000,dumpsys_battery
1775034924.734,-197000,4033000,258,4290000,dumpsys_battery
1775034925.300,-197000,4033000,258,4290000,dumpsys_battery
1775034925.840,-197000,4033000,258,4290000,dumpsys_battery
1775034926.374,-197000,4033000,258,4290000,dumpsys_battery
1775034926.893,-197000,4033000,258,4290000,dumpsys_battery
