timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034959.857,-179000,4027000,258,4285000,dumpsys_battery
1775034960.461,-179000,4027000,258,4285000,dumpsys_battery
1775034960.993,-179000,4027000,258,4285000,dumpsys_battery
1775034961.592,-179000,4027000,258,4285000,dumpsys_battery
1775034962.000,-179000,4027000,258,4285000,dumpsys_battery
1775034962.433,-179000,4027000,258,4285000,dumpsys_battery
1775034963.053,-179000,4027000,258,4285000,dumpsys_battery
1775034963.610,-179000,4027000,258,4285000,dumpsys_battery
1775034964.115,-179000,4027000,258,4285000,dumpsys_battery
1775034964.699,-179000,4027000,258,4285000,dumpsys_battery
1775034965.317,-179000,4027000,258,4285000,dumpsys_battery
1775034965.760,-179000,4027000,258,4285000,dumpsys_battery
1775034966.291,-179000,4027000,258,4285000,dumpsys_battery
1775034966.768,-179000,4027000,258,4285000,dumpsys_battery
1775034967.293,-179000,4027000,258,4285000,dumpsys_battery
1775034967.743,-179000,4027000,258,4285000,dumpsys_battery
1775034968.279,-179000,4027000,258,4285000,dumpsys_battery
