timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034836.121,-180000,4035000,258,4300000,dumpsys_battery
1775034836.684,-180000,4035000,258,4300000,dumpsys_battery
1775034837.320,-180000,4035000,258,4300000,dumpsys_battery
1775034837.874,-180000,4035000,258,4300000,dumpsys_battery
1775034838.404,-180000,4035000,258,4300000,dumpsys_battery
1775034838.888,-180000,4035000,258,4300000,dumpsys_battery
1775034839.341,-180000,4035000,258,4300000,dumpsys_battery
1775034839.931,-180000,4035000,258,4300000,dumpsys_battery
1775034840.560,-180000,4035000,258,4300000,dumpsys_battery
1775034841.175,-180000,4035000,258,4300000,dumpsys_battery
1775034841.793,-180000,4035000,258,4300000,dumpsys_battery
1775034842.406,-180000,4035000,258,4300000,dumpsys_battery
1775034843.007,-180000,4035000,258,4300000,dumpsys_battery
1775034843.630,-180000,4035000,258,4300000,dumpsys_battery
