timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035293.306,-193000,4026000,259,4250000,dumpsys_battery
1775035293.926,-193000,4026000,259,4250000,dumpsys_battery
1775035294.502,-193000,4026000,259,4250000,dumpsys_battery
1775035295.091,-193000,4026000,259,4250000,dumpsys_battery
1775035295.617,-193000,4026000,259,4250000,dumpsys_battery
1775035296.142,-193000,4026000,259,4250000,dumpsys_battery
1775035296.606,-193000,4026000,259,4250000,dumpsys_battery
1775035297.159,-193000,4026000,259,4250000,dumpsys_battery
1775035297.792,-193000,4026000,259,4250000,dumpsys_battery
1775035298.458,-193000,4026000,259,4250000,dumpsys_battery
1775035299.034,-193000,4026000,259,4250000,dumpsys_battery
1775035299.627,-193000,4026000,259,4250000,dumpsys_battery
1775035300.108,-193000,4026000,259,4250000,dumpsys_battery
1775035300.659,-193000,4026000,259,4250000,dumpsys_battery
1775035301.262,-193000,4026000,259,4250000,dumpsys_battery
