timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775035334.224,-239000,4018000,259,4245000,dumpsys_battery
1775035334.865,-239000,4018000,259,4245000,dumpsys_battery
1775035335.410,-239000,4018000,259,4245000,dumpsys_battery
1775035335.854,-239000,4018000,259,4245000,dumpsys_battery
1775035336.334,-239000,4018000,259,4245000,dumpsys_battery
1775035336.801,-239000,4018000,259,4245000,dumpsys_battery
1775035337.216,-239000,4018000,259,4245000,dumpsys_battery
1775035337.667,-239000,4018000,259,4245000,dumpsys_battery
1775035338.173,-239000,4018000,259,4245000,dumpsys_battery
1775035338.808,-239000,4018000,259,4245000,dumpsys_battery
1775035339.315,-239000,4018000,259,4245000,dumpsys_battery
1775035339.875,-239000,4018000,259,4245000,dumpsys_battery
1775035340.527,-239000,4021000,260,4245000,dumpsys_battery
1775035341.036,-239000,4021000,260,4245000,dumpsys_battery
1775035341.536,-239000,4021000,260,4245000,dumpsys_battery
1775035342.072,-239000,4021000,260,4245000,dumpsys_battery
1775035342.635,-239000,4021000,260,4245000,dumpsys_battery
