timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033769.385,-195000,4054000,251,4430000,dumpsys_battery
1775033770.118,-195000,4054000,251,4430000,dumpsys_battery
1775033770.710,-195000,4054000,251,4430000,dumpsys_battery
1775033771.312,-195000,4054000,251,4430000,dumpsys_battery
1775033771.892,-195000,4054000,251,4430000,dumpsys_battery
1775033772.284,-195000,4054000,251,4430000,dumpsys_battery
1775033772.770,-195000,4054000,251,4430000,dumpsys_battery
1775033773.396,-195000,4054000,251,4430000,dumpsys_battery
1775033773.960,-195000,4054000,251,4430000,dumpsys_battery
1775033774.413,-195000,4054000,251,4430000,dumpsys_battery
1775033774.976,-195000,4054000,251,4430000,dumpsys_battery
1775033775.437,-195000,4054000,251,4430000,dumpsys_battery
1775033776.013,-195000,4054000,251,4430000,dumpsys_battery
1775033776.453,-195000,4054000,251,4430000,dumpsys_battery
1775033776.984,-195000,4054000,251,4430000,dumpsys_battery
