timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775033932.311,-180000,4048000,253,4410000,dumpsys_battery
1775033932.869,-180000,4048000,253,4410000,dumpsys_battery
1775033933.428,-180000,4048000,253,4410000,dumpsys_battery
1775033934.033,-180000,4048000,253,4410000,dumpsys_battery
1775033934.519,-180000,4048000,253,4410000,dumpsys_battery
1775033934.976,-180000,4048000,253,4410000,dumpsys_battery
1775033935.417,-180000,4048000,253,4410000,dumpsys_battery
1775033935.962,-180000,4048000,253,4410000,dumpsys_battery
1775033936.612,-180000,4048000,253,4410000,dumpsys_battery
1775033937.202,-180000,4048000,253,4410000,dumpsys_battery
1775033937.820,-180000,4048000,253,4410000,dumpsys_battery
1775033938.417,-180000,4048000,253,4410000,dumpsys_battery
1775033938.885,-180000,4048000,253,4410000,dumpsys_battery
1775033939.452,-180000,4048000,253,4410000,dumpsys_battery
1775033940.012,-180000,4048000,253,4410000,dumpsys_battery
