timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034261.172,-236000,4041000,255,4370000,dumpsys_battery
1775034261.684,-236000,4041000,255,4370000,dumpsys_battery
1775034262.191,-236000,4041000,255,4370000,dumpsys_battery
1775034262.664,-236000,4041000,255,4370000,dumpsys_battery
1775034263.090,-236000,4041000,255,4370000,dumpsys_battery
1775034263.817,-236000,4041000,255,4370000,dumpsys_battery
1775034264.228,-236000,4041000,255,4370000,dumpsys_battery
1775034264.696,-236000,4041000,255,4370000,dumpsys_battery
1775034265.283,-236000,4041000,255,4370000,dumpsys_battery
1775034265.901,-236000,4041000,255,4370000,dumpsys_battery
1775034266.514,-236000,4041000,255,4370000,dumpsys_battery
1775034267.162,-236000,4041000,255,4370000,dumpsys_battery
1775034267.570,-236000,4041000,255,4370000,dumpsys_battery
1775034268.051,-236000,4041000,255,4370000,dumpsys_battery
1775034268.762,-236000,4041000,255,4370000,dumpsys_battery
