timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034301.481,-233000,4045000,255,4365000,dumpsys_battery
1775034301.994,-233000,4045000,255,4365000,dumpsys_battery
1775034302.431,-233000,4045000,255,4365000,dumpsys_battery
1775034302.932,-233000,4045000,255,4365000,dumpsys_battery
1775034303.356,-233000,4045000,255,4365000,dumpsys_battery
1775034303.769,-233000,4045000,255,4365000,dumpsys_battery
1775034304.267,-233000,4045000,255,4365000,dumpsys_battery
1775034304.863,-233000,4045000,255,4365000,dumpsys_battery
1775034305.369,-233000,4045000,255,4365000,dumpsys_battery
1775034305.953,-233000,4045000,255,4365000,dumpsys_battery
1775034306.501,-233000,4045000,255,4365000,dumpsys_battery
1775034307.105,-233000,4045000,255,4365000,dumpsys_battery
1775034307.540,-233000,4045000,255,4365000,dumpsys_battery
1775034308.011,-233000,4045000,255,4365000,dumpsys_battery
1775034308.519,-233000,4045000,255,4365000,dumpsys_battery
1775034309.090,-233000,4045000,255,4365000,dumpsys_battery
