timestamp_s,current_ua,voltage_uv,temp_deci_c,charge_counter_uah,source
1775034177.950,-179000,4046000,255,4380000,dumpsys_battery
1775034178.533,-179000,4046000,255,4380000,dumpsys_battery
1775034179.049,-179000,4046000,255,4380000,dumpsys_battery
1775034179.631,-179000,4046000,255,4380000,dumpsys_battery
1775034180.151,-179000,4046000,255,4380000,dumpsys_battery
1775034180.984,-179000,4046000,255,4380000,dumpsys_battery
1775034181.532,-179000,4046000,255,4380000,dumpsys_battery
1775034182.177,-179000,4046000,255,4380000,dumpsys_battery
1775034182.916,-179000,4046000,255,4380000,dumpsys_battery
1775034183.557,-179000,4046000,255,4380000,dumpsys_battery
1775034184.183,-179000,4046000,255,4380000,dumpsys_battery
1775034184.627,-179000,4046000,255,4380000,dumpsys_battery
1775034185.060,-179000,4046000,255,4380000,dumpsys_battery
1775034185.554,-179000,4046000,255,4380000,dumpsys_battery
1775034186.207,-179000,4046000,255,4380000,dumpsys_battery
1775034186.691,-179000,4046000,255,4380000,dumpsys_battery
